8;-18.9115;427.4829;16.1491;2013-06-04 11:16:46
10;-18.6501;396.8705;16.2978;2013-06-04 11:16:46
12;-18.3873;369.8087;16.2911;2013-06-04 11:16:46
14;-18.1826;346.0938;16.2907;2013-06-04 11:16:46
16;-17.9340;319.4959;16.2662;2013-06-04 11:16:46
18;-17.6797;288.9239;16.2081;2013-06-04 11:16:46
20;-17.4214;261.0598;16.0444;2013-06-04 11:16:46
22;-17.2150;238.4474;15.8696;2013-06-04 11:16:46
24;-16.9704;211.6493;15.6886;2013-06-04 11:16:46
26;-16.7194;186.7261;15.4787;2013-06-04 11:16:46
200;11.4282;-41.6109;-0.0743;2013-06-04 11:16:46
0;-19.8442;528.9218;15.4945;2013-06-04 11:23:11
2;-19.6446;506.0643;15.6552;2013-06-04 11:23:11
4;-19.3862;478.2410;15.8328;2013-06-04 11:23:11
6;-19.1726;455.4598;15.9814;2013-06-04 11:23:11
8;-18.9158;427.4828;16.1479;2013-06-04 11:23:11
10;-18.6480;396.8709;16.2982;2013-06-04 11:23:11
12;-18.3887;369.8081;16.2921;2013-06-04 11:23:11
14;-18.1803;346.0939;16.2903;2013-06-04 11:23:11
16;-17.9308;319.4959;16.2647;2013-06-04 11:23:11
18;-17.6764;288.9244;16.2060;2013-06-04 11:23:11
20;-17.4179;261.0606;16.0436;2013-06-04 11:23:11
22;-17.2145;238.4472;15.8699;2013-06-04 11:23:11
24;-16.9703;211.6497;15.6870;2013-06-04 11:23:11
26;-16.7205;186.7258;15.4792;2013-06-04 11:23:11
200;11.4286;-41.6111;-0.0742;2013-06-04 11:23:11
0;-19.8407;528.9221;15.4935;2013-06-04 11:38:03
2;-19.6393;506.0652;15.6586;2013-06-04 11:38:03
4;-19.3887;478.2419;15.8372;2013-06-04 11:38:03
6;-19.1744;455.4602;15.9812;2013-06-04 11:38:03
8;-18.9086;427.4830;16.1509;2013-06-04 11:38:03
10;-18.6490;396.8710;16.3008;2013-06-04 11:38:03
12;-18.3847;369.8088;16.2938;2013-06-04 11:38:03
14;-18.1747;346.0945;16.2908;2013-06-04 11:38:03
16;-17.9296;319.4966;16.2666;2013-06-04 11:38:03
18;-17.6744;288.9246;16.2096;2013-06-04 11:38:03
20;-17.4177;261.0601;16.0469;2013-06-04 11:38:03
22;-17.2118;238.4478;15.8713;2013-06-04 11:38:03
24;-16.9698;211.6495;15.6869;2013-06-04 11:38:03
26;-16.7175;186.7263;15.4814;2013-06-04 11:38:03
200;11.4283;-41.6110;-0.0742;2013-06-04 11:38:03
0;-19.8763;528.9192;15.4886;2013-06-04 11:50:59
2;-19.6680;506.0651;15.6832;2013-06-04 11:50:59
4;-19.4173;478.2369;15.8977;2013-06-04 11:50:59
6;-19.1959;455.4515;16.0351;2013-06-04 11:50:59
8;-18.9370;427.4738;16.1642;2013-06-04 11:50:59
10;-18.6703;396.8681;16.3032;2013-06-04 11:50:59
12;-18.4104;369.8065;16.3181;2013-06-04 11:50:59
14;-18.2016;346.0895;16.3236;2013-06-04 11:50:59
16;-17.9516;319.4881;16.2844;2013-06-04 11:50:59
